ID,RA,DEC,J,JK,survey
08513444+1137574,132.89352,11.632622,12.102,0.3240000000000016,2MASS
08513560+1139322,132.898337,11.658948,14.925,0.6690000000000023,2MASS
08513814+1138334,132.90893400000002,11.642616,16.807000000000002,0.7850000000000001,2MASS
08513564+1141104,132.898523,11.686248,16.597,0.5570000000000022,2MASS
08513615+1138562,132.900646,11.648967,12.785,0.3330000000000002,2MASS
08514493+1138589,132.937219,11.649708,12.492,0.3110000000000017,2MASS
08513246+1139175,132.88526399999998,11.65487,15.035,0.9270000000000014,2MASS
08515932+1140458,132.997167,11.67941,16.656,0.0259999999999998,2MASS
08514978+1139584,132.957427,11.666228,13.169,0.4619999999999997,2MASS
08515345+1138326,132.97273,11.642408,11.567,0.2910000000000004,2MASS
08515309+1140536,132.971235,11.681564,12.251,0.3460000000000001,2MASS
08515125+1139357,132.963558,11.659924,16.244,0.9019999999999992,2MASS
08514837+1140256,132.951543,11.673787,16.543,0.6829999999999998,2MASS
08515399+1139348,132.974969,11.659688,15.807,0.6549999999999994,2MASS
08515876+1140198,132.99485,11.672194,15.61,0.9840000000000001,2MASS
08514697+1138217,132.94572,11.639377,15.497,0.7749999999999986,2MASS
08514578+1138452,132.940775,11.645902,13.146,0.3919999999999977,2MASS
08515389+1139048,132.974553,11.651346,13.313,0.3639999999999972,2MASS
08514705+1138344,132.946055,11.642896,16.72,0.4190000000000005,2MASS
08515482+1138349,132.978447,11.643029,14.82,0.6709999999999994,2MASS
08515750+1139088,132.989611,11.652467,15.921,0.8989999999999991,2MASS
08515489+1140264,132.978725,11.67402,10.347,0.3160000000000007,2MASS
08515862+1138405,132.994271,11.644594,16.569000000000006,0.8430000000000035,2MASS
08515840+1138457,132.993344,11.646036,14.567,0.5849999999999991,2MASS
08515503+1140503,132.97931699999998,11.680645,12.735,0.3940000000000001,2MASS
08515677+1140447,132.986552,11.679099,15.901,0.588000000000001,2MASS
08515613+1139041,132.983895,11.651161,13.017,0.35299999999999976,2MASS
08515603+1139137,132.983499,11.653825,13.369000000000002,0.41100000000000136,2MASS
08515515+1139401,132.97981399999998,11.661151,13.175999999999998,0.3459999999999983,2MASS
08521339+1139137,133.05581999999998,11.653833,15.113,0.9159999999999986,2MASS
08521056+1138302,133.044024,11.64173,15.458,0.3500000000000014,2MASS
08520988+1138121,133.041185,11.636713,16.301,1.0149999999999988,2MASS
08521197+1137506,133.049914,11.630747,15.428,0.7400000000000002,2MASS
08521139+1140320,133.047469,11.675574,13.047,0.3379999999999992,2MASS
08521251+1137384,133.052125,11.627353,15.349,0.8610000000000007,2MASS
08520942+1138477,133.039283,11.646584,13.648,0.4000000000000004,2MASS
08521204+1138071,133.05018700000002,11.635319,15.649,1.0160000000000018,2MASS
08520759+1138007,133.031666,11.633539,16.737000000000002,0.2960000000000029,2MASS
08520849+1139311,133.035395,11.658649,14.565,0.7729999999999997,2MASS
08520574+1138511,133.023922,11.647528,14.319,0.31900000000000084,2MASS
08520092+1141081,133.003843,11.685607,15.456,0.9689999999999994,2MASS
08520327+1140294,133.01366000000002,11.674854,16.384,0.8300000000000001,2MASS
08520071+1138203,133.002971,11.638991,15.7,0.7809999999999988,2MASS
08520700+1137436,133.02918300000002,11.628784,17.192,1.1920000000000002,2MASS
08520636+1137311,133.02653600000002,11.625327,13.384,0.4299999999999997,2MASS
08520643+1140150,133.026794,11.670835,13.653,0.4809999999999981,2MASS
08520629+1138411,133.026235,11.644752,12.315,0.3229999999999986,2MASS
08520985+1139598,133.041055,11.666637,16.177,0.8710000000000004,2MASS
08522873+1141087,133.11973999999998,11.685751,15.374,0.7860000000000014,2MASS
08522093+1139063,133.087249,11.651771,12.065,0.3579999999999988,2MASS
08522799+1138553,133.116649,11.648712,15.129,0.3720000000000017,2MASS
08522650+1137392,133.110454,11.627574,13.976,0.6239999999999988,2MASS
08522463+1138166,133.102656,11.637948,15.254,0.8300000000000001,2MASS
08522229+1139011,133.092902,11.650312,15.089,0.8160000000000007,2MASS
08522427+1138223,133.10116599999998,11.639553,15.452,0.6560000000000006,2MASS
08522013+1137467,133.083884,11.629656,16.078,0.7170000000000005,2MASS
08521554+1139567,133.064775,11.66575,14.069,0.6380000000000017,2MASS
08521739+1138289,133.072485,11.641364,14.327,0.7310000000000016,2MASS
08521703+1141090,133.070974,11.685849,12.594,0.8200000000000003,2MASS
08521894+1137560,133.078934,11.632249,14.399,0.5770000000000001,2MASS
08523868+1139079,133.16118,11.652214,13.567,0.4979999999999993,2MASS
08523766+1139349,133.156949,11.659699,16.599,0.7580000000000009,2MASS
08523324+1139211,133.138521,11.655865,14.378,0.588000000000001,2MASS
08523813+1138019,133.15891200000002,11.633874,15.755999999999998,0.9359999999999982,2MASS
08523518+1140247,133.146608,11.673546,16.459,1.509999999999998,2MASS
08523875+1137393,133.161463,11.6276,14.844,0.6770000000000014,2MASS
08523824+1139356,133.159354,11.659891,15.988,0.9159999999999986,2MASS
08524308+1140579,133.179532,11.682758,16.605999999999998,-0.17900000000000205,2MASS
08523274+1141138,133.13644399999998,11.687187,15.653,0.7169999999999987,2MASS
08523911+1138344,133.162994,11.642914,15.886,0.8189999999999991,2MASS
08523924+1137441,133.163524,11.628928,15.14,0.8300000000000001,2MASS
08523361+1140572,133.14007,11.68257,15.265999999999998,0.7219999999999978,2MASS
08524464+1138414,133.186037,11.644851,14.817,0.7940000000000005,2MASS
08523392+1139306,133.141357,11.658501,16.777,1.0650000000000013,2MASS
08525387+1140111,133.224474,11.66975,16.223,1.118999999999998,2MASS
08525389+1139316,133.224578,11.658789,13.764,0.8290000000000006,2MASS
08525415+1139500,133.225662,11.663905,14.167,0.3390000000000004,2MASS
08525041+1139230,133.210042,11.6564,13.973,0.7739999999999974,2MASS
08525381+1140163,133.224232,11.671197,16.118,0.35399999999999743,2MASS
08525349+1140304,133.222899,11.675119,13.832,0.8599999999999994,2MASS
08525125+1140216,133.213576,11.672686,16.505,0.8359999999999985,2MASS
08525081+1139207,133.211741,11.655769,16.132,0.8610000000000024,2MASS
08525064+1139361,133.211026,11.660053,13.544,0.5660000000000007,2MASS
08524774+1140453,133.198942,11.679266,16.759,0.8300000000000001,2MASS
08524940+1140394,133.20584399999998,11.677633,16.283,0.7260000000000009,2MASS
08524729+1138527,133.197067,11.647999,16.668,0.6550000000000011,2MASS
08524628+1140466,133.192869,11.679624,16.8,0.9429999999999996,2MASS
08494490+1141562,132.437118,11.698955,13.984000000000002,0.4960000000000022,2MASS
08493967+1141216,132.415293,11.689354,15.812,0.684000000000001,2MASS
08494115+1143399,132.421471,11.727768,16.77,0.5620000000000012,2MASS
08494289+1143088,132.428714,11.719127,11.626,0.3609999999999989,2MASS
08494228+1141422,132.426187,11.695071,15.145,0.718,2MASS
08494833+1141365,132.451403,11.693481,15.706,0.843,2MASS
08495682+1141329,132.48676,11.692484,7.542000000000002,0.8490000000000011,2MASS
08494867+1141465,132.45281799999998,11.69625,15.668,0.6659999999999986,2MASS
08495235+1142347,132.468126,11.709649,16.346,0.6419999999999995,2MASS
08495697+1143366,132.487379,11.72685,15.105,0.8550000000000004,2MASS
08495894+1142207,132.495596,11.705752,16.15,0.7439999999999998,2MASS
08495786+1142484,132.491116,11.713466,12.218,0.3030000000000008,2MASS
08495783+1144307,132.49097,11.741866,12.863,0.6259999999999994,2MASS
08495410+1143066,132.475448,11.71851,13.403,0.4139999999999979,2MASS
08494926+1144472,132.455259,11.746461,15.844,0.538000000000002,2MASS
08495258+1144324,132.46910400000002,11.742352,15.525,0.5670000000000002,2MASS
08495577+1142300,132.482406,11.708356,16.848,0.4089999999999989,2MASS
08500992+1141258,132.541359,11.690513,16.784000000000002,1.1590000000000025,2MASS
08500464+1141382,132.519351,11.693963,12.845999999999998,0.4019999999999975,2MASS
08500677+1144366,132.52823,11.743505,15.379,0.6860000000000017,2MASS
08501215+1142529,132.55064199999998,11.714706,13.759,0.4410000000000007,2MASS
08501465+1144295,132.561046,11.741538,13.733,0.472999999999999,2MASS
08500058+1143578,132.502428,11.732745,9.369,0.5030000000000001,2MASS
08501379+1143380,132.557471,11.727228,17.064,1.0180000000000011,2MASS
08500084+1142099,132.503522,11.70275,13.037,0.3710000000000022,2MASS
08500139+1142241,132.50581200000002,11.7067,13.487,0.6890000000000001,2MASS
08502265+1142353,132.594397,11.709819,15.747,0.907,2MASS
08501508+1141336,132.562834,11.692669,15.094,0.8190000000000008,2MASS
08501995+1144351,132.583155,11.743085,14.772,0.3780000000000001,2MASS
08501700+1142355,132.570837,11.709886,15.677,0.4679999999999982,2MASS
08502512+1144327,132.6047,11.74242,16.776,1.1829999999999998,2MASS
08502521+1142191,132.605051,11.705314,14.794,0.7799999999999994,2MASS
08502682+1142566,132.611782,11.715749,13.472,0.3629999999999996,2MASS
08502165+1142444,132.590241,11.712345,14.058,0.6739999999999995,2MASS
08502104+1142318,132.587682,11.708845,16.093,0.9600000000000009,2MASS
08501958+1142299,132.581606,11.708332,13.454,0.6480000000000015,2MASS
08502680+1143309,132.611696,11.725263,16.039,0.35400000000000104,2MASS
08502833+1142097,132.618051,11.702715,11.899,0.3120000000000012,2MASS
08501545+1142249,132.564392,11.706935,13.227,0.5849999999999991,2MASS
08502449+1142123,132.602044,11.703426,16.408,1.2420000000000029,2MASS
08502960+1142179,132.62337,11.704994,16.057000000000002,0.15300000000000047,2MASS
08501591+1142569,132.566304,11.715829,16.602,0.9299999999999996,2MASS
08504365+1141491,132.68188600000002,11.696984,15.618,0.6320000000000014,2MASS
08504425+1143239,132.6844,11.723307,14.965,0.7070000000000007,2MASS
08504156+1144300,132.673183,11.741667,10.964,0.4880000000000013,2MASS
08504401+1142494,132.683416,11.713732,14.128,0.5359999999999996,2MASS
08504389+1144311,132.682906,11.741976,12.776,0.5219999999999985,2MASS
08503803+1143490,132.658468,11.730299,16.363,0.5470000000000006,2MASS
08503804+1144254,132.65853700000002,11.740399,14.505,0.6080000000000005,2MASS
08503851+1142467,132.66048600000002,11.712993,16.523,0.8859999999999992,2MASS
08504048+1142115,132.668692,11.703196,12.959,0.4000000000000004,2MASS
08503500+1144573,132.645855,11.749258,16.141,0.5519999999999978,2MASS
08503763+1141248,132.656824,11.690239,14.515999999999998,0.8249999999999993,2MASS
08503613+1143180,132.65055800000002,11.721668,11.130999999999998,0.5789999999999988,APOGEE
08503973+1141175,132.665577,11.688195,14.423,0.8909999999999999,2MASS
08503314+1143448,132.638103,11.729127,15.074000000000002,0.5970000000000013,2MASS
08503036+1142170,132.62651599999998,11.704732,14.925999999999998,0.5409999999999986,2MASS
08503226+1144597,132.63444099999998,11.749923,17.009,1.5220000000000002,2MASS
08503060+1144512,132.62753500000002,11.747566,17.035999999999998,1.2669999999999977,2MASS
08504033+1142263,132.668064,11.707319,16.429000000000002,1.0130000000000037,2MASS
08503056+1142305,132.627365,11.708474,15.186,0.6719999999999988,2MASS
08503128+1143208,132.630351,11.722445,15.798,0.8650000000000002,2MASS
08505533+1141398,132.730563,11.694391,15.185,0.7970000000000006,2MASS
08505415+1141301,132.725639,11.691708,14.067,0.40499999999999936,2MASS
08505502+1141233,132.72927,11.689816,16.59,0.6609999999999996,2MASS
08505055+1141165,132.710625,11.687922,15.905,0.5039999999999996,2MASS
08505309+1141375,132.721248,11.693774,16.719,1.5660000000000025,2MASS
08505667+1141158,132.73615700000002,11.687748,15.797,0.8970000000000002,2MASS
08505965+1144080,132.748576,11.735566,13.158,0.4849999999999994,2MASS
08505334+1143399,132.722282,11.727777,13.058,0.4299999999999997,2MASS
08505295+1143137,132.720625,11.720486,15.237,0.5310000000000006,2MASS
08505289+1143469,132.72038700000002,11.729705,15.362,0.5649999999999995,2MASS
08505302+1144024,132.720926,11.734027,15.377,0.8140000000000018,2MASS
08505477+1144141,132.72820900000002,11.737269,14.953,0.7439999999999979,2MASS
08504783+1142341,132.699331,11.709477,15.456,0.8069999999999986,2MASS
08505344+1144346,132.722697,11.742949,12.403,0.3379999999999992,2MASS
08504766+1144513,132.698598,11.747605,11.746,0.2869999999999973,2MASS
08504712+1142547,132.696364,11.71521,13.028,0.35999999999999943,2MASS
08505842+1142120,132.743423,11.703334,12.104,0.4080000000000013,2MASS
08505654+1141207,132.735595,11.689085,15.805,0.7400000000000002,2MASS
08504967+1144001,132.70699,11.733372,14.409,0.6530000000000022,2MASS
08504858+1143290,132.702446,11.724744,16.504,0.6480000000000015,2MASS
08504609+1143082,132.69206,11.718949,12.019,0.33800000000000097,2MASS
08504948+1142262,132.70619399999998,11.707291,14.636,1.0629999999999988,2MASS
08504832+1142306,132.701348,11.708505,16.825,0.9529999999999994,2MASS
08504706+1143298,132.696091,11.72496,15.169,0.5830000000000021,2MASS
08511446+1144366,132.81028500000002,11.743501,13.859000000000002,0.5250000000000004,2MASS
08511446+1144409,132.810279,11.744696,14.175999999999998,0.5779999999999994,2MASS
08511108+1141543,132.796184,11.698432,16.051,1.0089999999999986,2MASS
08510181+1144058,132.757564,11.734957,16.127,0.3439999999999994,2MASS
08511033+1143496,132.793054,11.730462,16.285999999999998,0.8229999999999986,2MASS
08511348+1144253,132.806171,11.740373,16.506,0.6120000000000001,2MASS
08510647+1141338,132.776982,11.692736,15.276,0.8360000000000003,2MASS
08510735+1141460,132.780631,11.696119,16.816,0.9639999999999986,2MASS
08510155+1144288,132.75649,11.741354,16.543,0.9439999999999992,2MASS
08510576+1143469,132.774001,11.729706,12.761,0.4159999999999986,2MASS
08510951+1141449,132.789648,11.695833,11.445,0.4480000000000004,APOGEE
08511074+1141240,132.79478899999998,11.690017999999998,16.311,0.8069999999999986,2MASS
08510449+1141491,132.768745,11.696994,15.33,0.8079999999999998,2MASS
08510131+1141587,132.75548999999998,11.699657,12.42,0.34500000000000064,2MASS
08510869+1143596,132.786225,11.733243,16.539,0.9180000000000028,2MASS
08510697+1141490,132.779045,11.696958,13.867,0.6320000000000014,2MASS
08510399+1142239,132.766651,11.706641,13.44,0.2779999999999987,2MASS
08511628+1144328,132.817854,11.742462,12.308,0.3539999999999992,2MASS
08512890+1143087,132.87043799999998,11.719091,13.914,0.5360000000000014,2MASS
08512804+1142347,132.866851,11.709664,15.435,0.8220000000000011,2MASS
08511719+1142366,132.821648,11.710176,13.217,0.3929999999999989,2MASS
08512140+1144008,132.83918,11.733575,14.821,0.738999999999999,2MASS
08512183+1143176,132.84098899999998,11.721581,13.274,0.3220000000000009,2MASS
08512618+1143245,132.859097,11.723493,16.453,0.9130000000000004,2MASS
08511810+1142547,132.825426,11.715198,12.186,0.34199999999999875,2MASS
08512467+1143061,132.852822,11.718388,13.258,0.452,2MASS
08512374+1144102,132.848917,11.736172,16.669,0.8790000000000013,2MASS
08512145+1144563,132.839379,11.748997,16.787,0.6589999999999989,2MASS
08512346+1144460,132.847786,11.746133,15.117,0.8790000000000013,2MASS
08512228+1144089,132.842863,11.735825,14.444,0.625,2MASS
08512199+1143450,132.841625,11.72918,14.61,0.5169999999999995,2MASS
08512176+1144050,132.840698,11.734727,12.907,0.4090000000000007,2MASS
08512643+1143506,132.860128,11.730746,11.02,0.026999999999999247,2MASS
08512838+1141556,132.868268,11.698781,14.661,0.7989999999999995,2MASS
08511827+1141296,132.826161,11.691562,14.231,0.5889999999999986,2MASS
08512922+1142474,132.871791,11.713169,16.522000000000002,0.8990000000000027,2MASS
08511772+1144294,132.823858,11.741518,13.508,0.6769999999999996,2MASS
08512755+1143258,132.86480500000002,11.723853,16.2,1.102999999999998,2MASS
08512918+1142118,132.871613,11.7033,14.626,0.3629999999999996,2MASS
08512683+1142234,132.861796,11.706512,15.406,0.8319999999999972,2MASS
08512645+1142391,132.86024799999998,11.710868,14.622,0.6539999999999999,2MASS
08512657+1144217,132.860728,11.739373,14.113,0.3680000000000003,2MASS
08511833+1143251,132.826399,11.723654,12.343,0.3309999999999995,2MASS
08512726+1141587,132.86361599999998,11.69965,15.423,0.2220000000000013,2MASS
08512216+1144389,132.84237,11.744158,16.06,0.847999999999999,2MASS
08514355+1144264,132.93146399999998,11.740678,8.838,0.6749999999999989,2MASS
08513039+1141435,132.87666399999998,11.695418,15.271,1.0089999999999986,2MASS
08513928+1143354,132.91368300000002,11.72652,14.597,0.6210000000000022,2MASS
08514062+1143120,132.919278,11.720025,17.08,1.1949999999999985,2MASS
08513011+1141158,132.875488,11.687744,15.814,1.1830000000000016,2MASS
08513965+1142282,132.915242,11.707843,14.63,0.5109999999999992,2MASS
08513980+1142547,132.915861,11.715198,13.095999999999998,0.3849999999999998,2MASS
08514194+1143371,132.92478899999998,11.726987,11.595999999999998,0.3119999999999976,2MASS
08513958+1142107,132.91493799999998,11.702996,14.627,0.30799999999999983,2MASS
08513508+1142467,132.896173,11.712996,14.748,0.6950000000000003,2MASS
08513449+1143494,132.893729,11.730399,13.342,0.3879999999999999,2MASS
08513873+1142373,132.911402,11.710385,12.970999999999998,0.3229999999999986,2MASS
08513203+1143209,132.883466,11.722495,16.713,0.8500000000000014,2MASS
08513012+1143498,132.87553300000002,11.730505,12.011,0.3169999999999984,2MASS
08514465+1141510,132.936063,11.697511,12.12,0.3179999999999996,2MASS
08513111+1143580,132.87963200000002,11.732798,15.123,0.7729999999999997,2MASS
08513235+1144220,132.88483100000002,11.739445,15.225,0.7970000000000006,2MASS
08513257+1142051,132.885717,11.701442,13.143,0.4689999999999976,2MASS
08513328+1142217,132.888688,11.706053,16.516,1.0619999999999976,2MASS
08514128+1144530,132.92203600000002,11.748065,13.573,0.4439999999999991,2MASS
08513840+1141301,132.910032,11.691719,14.437,0.6829999999999998,2MASS
08514898+1143398,132.954105,11.727748,13.845,0.5080000000000009,2MASS
08515901+1141491,132.995887,11.696988,13.437,0.3850000000000016,2MASS
08515735+1141297,132.988998,11.691587,16.119,0.7590000000000003,2MASS
08514982+1143088,132.95758700000002,11.719136,15.649,0.8540000000000011,2MASS
08514710+1142297,132.946263,11.708265,13.878,0.4600000000000009,2MASS
08514625+1144514,132.942711,11.747638,16.452,0.16100000000000134,2MASS
08515714+1142156,132.9881,11.704348,16.794,0.7070000000000007,2MASS
08514664+1142447,132.944354,11.712427,14.536,0.7700000000000014,2MASS
08515797+1143386,132.991579,11.7274,14.865,0.8259999999999987,2MASS
08515870+1143076,132.99458700000002,11.718788,16.105999999999998,0.8099999999999987,2MASS
08514597+1144093,132.94155700000002,11.735927,12.32,0.3200000000000003,2MASS
08515657+1143000,132.985718,11.716677,16.262,0.5440000000000005,2MASS
08515881+1144126,132.995075,11.736844,16.105999999999998,0.8949999999999996,2MASS
08515889+1143493,132.995379,11.730385,14.574000000000002,0.7300000000000004,2MASS
08515906+1144079,132.996107,11.735532,15.342,0.6779999999999989,2MASS
08514664+1144581,132.944365,11.749479,11.822,0.2640000000000011,2MASS
08515529+1142463,132.98038,11.712884,16.116,0.8930000000000007,2MASS
08515566+1143392,132.981928,11.727564,14.13,0.6350000000000016,2MASS
08514552+1142102,132.939689,11.702836,16.021,0.4800000000000022,2MASS
08515289+1144077,132.970383,11.735483,14.093,0.44200000000000017,2MASS
08515104+1144286,132.962706,11.741288,14.658,0.8849999999999998,2MASS
08515161+1144503,132.965057,11.747312,13.198,0.6039999999999992,2MASS
08514847+1142228,132.951962,11.706351,12.878,0.33800000000000097,2MASS
08514809+1144458,132.950385,11.74607,16.752,0.9079999999999976,2MASS
08514821+1143184,132.950909,11.721787,15.658,0.7449999999999992,2MASS
08515022+1144570,132.959261,11.749183,12.083,0.14000000000000054,2MASS
08515398+1143272,132.97495,11.724241,14.382,0.6229999999999993,2MASS
08514740+1144423,132.947508,11.74509,13.416,0.4119999999999973,2MASS
08515426+1142408,132.97609599999998,11.711349,16.766,1.302999999999999,2MASS
08515925+1143291,132.996903,11.724776,14.892,0.8890000000000011,2MASS
08514856+1143312,132.952371,11.725337,14.911,0.6959999999999997,2MASS
08515540+1141256,132.980845,11.690464,15.464,0.7669999999999995,2MASS
08515526+1141335,132.98026399999998,11.692645,14.743,0.7800000000000011,2MASS
08521372+1142028,133.057174,11.700789,17.09,1.190999999999999,2MASS
08520356+1141238,133.014834,11.68997,11.634,0.3280000000000012,2MASS
08520402+1143092,133.016783,11.719236,15.287,0.7670000000000012,2MASS
08521382+1143089,133.057623,11.719158,15.397,0.4060000000000006,2MASS
08520295+1143009,133.012303,11.716927,16.014,0.8179999999999996,2MASS
08521439+1142053,133.05998799999998,11.701487,15.485,0.8899999999999988,2MASS
08520330+1142403,133.013756,11.711212,13.661,0.4299999999999997,2MASS
08521074+1144058,133.044756,11.734964,10.412,0.006000000000002004,2MASS
08520351+1144228,133.01466100000002,11.739687,16.16,0.9470000000000012,2MASS
08520580+1142246,133.024202,11.706858,12.515,0.41000000000000014,2MASS
08521063+1144466,133.044295,11.746289,16.336,0.5539999999999985,2MASS
08521119+1143441,133.046643,11.72894,14.092,0.6679999999999993,2MASS
08520291+1143375,133.01214199999998,11.727093,15.705,0.8509999999999991,2MASS
08520448+1142557,133.01868000000002,11.715499,15.169,0.8330000000000021,2MASS
08522628+1141557,133.109534,11.698813,16.473,1.0889999999999986,2MASS
08522281+1141562,133.095075,11.698965,16.738,0.9379999999999988,2MASS
08522268+1141277,133.094541,11.691048,15.646,0.8219999999999974,2MASS
08522636+1141277,133.109859,11.691046,10.845,0.5820000000000007,APOGEE
08522929+1141172,133.122074,11.688118,14.783,0.8000000000000007,2MASS
08522033+1144224,133.084715,11.739576,16.558,0.8289999999999988,2MASS
08521856+1144263,133.077369,11.74064,8.572000000000001,0.6490000000000018,APOGEE
08522998+1144343,133.12495,11.742863,16.936,1.1300000000000008,2MASS
08521664+1142300,133.069369,11.708341,12.403,0.2989999999999977,2MASS
08522285+1143112,133.095214,11.719804,16.405,0.7270000000000021,2MASS
08522255+1144046,133.09399299999998,11.734618,16.029,0.9840000000000001,2MASS
08522037+1143343,133.084915,11.726201,15.486,0.7769999999999975,2MASS
08522958+1142414,133.12325800000002,11.711507,16.194000000000006,0.892000000000003,2MASS
08521894+1144263,133.07892900000002,11.740652,14.988,4.608999999999998,2MASS
08521868+1143246,133.077851,11.723518,11.59,0.3309999999999995,2MASS
08521634+1144132,133.06811000000002,11.737026,14.562,0.7570000000000014,2MASS
08522483+1142527,133.103462,11.714642,16.332,0.7979999999999999,2MASS
08522497+1143286,133.104061,11.724614,16.686,1.4650000000000016,2MASS
08521698+1143505,133.070782,11.730716,16.355,0.5459999999999994,2MASS
08521575+1143042,133.065666,11.717836,16.711,0.5539999999999985,2MASS
08521517+1143465,133.06323899999998,11.729602,15.488,0.7789999999999981,2MASS
08522781+1144099,133.115912,11.736095,12.795,0.5629999999999988,2MASS
08522678+1144582,133.111591,11.749505,16.697,0.593,2MASS
08523813+1141381,133.158879,11.693935,15.03,0.7479999999999993,2MASS
08524317+1142491,133.179876,11.713658,16.576,0.8610000000000007,2MASS
08524463+1141512,133.18598300000002,11.697568,15.307,0.8640000000000008,2MASS
08523758+1141218,133.15659399999998,11.689413,13.742,0.7699999999999996,2MASS
08524415+1141186,133.183967,11.688523,16.675,0.7920000000000016,2MASS
08523391+1141329,133.141308,11.692487,14.46,0.6800000000000015,2MASS
08523173+1141567,133.132219,11.699094,15.865,0.7259999999999991,2MASS
08524174+1142476,133.173947,11.713241,12.198,0.4820000000000011,2MASS
08523582+1144177,133.149281,11.738268,14.605,0.2859999999999996,2MASS
08523207+1144108,133.133658,11.736345,16.878,1.0039999999999996,2MASS
08523775+1143316,133.157303,11.725449,14.155,0.6509999999999979,2MASS
08523952+1141229,133.164672,11.689703,16.813,1.0739999999999978,2MASS
08524165+1143286,133.173554,11.724613,12.65,0.5520000000000014,2MASS
08523442+1143176,133.143427,11.721557,15.05,0.7330000000000005,2MASS
08523205+1142386,133.133565,11.710736,16.484,0.6930000000000032,2MASS
08523968+1142544,133.165357,11.715117,16.566,1.158999999999999,2MASS
08523188+1144347,133.13284199999998,11.742989,14.041,0.4179999999999993,2MASS
08523049+1144233,133.127064,11.739808,16.094,1.0680000000000014,2MASS
08523043+1144389,133.126822,11.74416,16.367,0.636000000000001,2MASS
08523026+1142505,133.126112,11.714044,12.948,0.3030000000000008,2MASS
08523857+1142275,133.160731,11.707641,14.841,0.7759999999999998,2MASS
08523569+1144248,133.148742,11.740241,16.773,1.2400000000000002,2MASS
08524006+1142257,133.16693600000002,11.707159,16.320999999999998,0.5729999999999986,2MASS
08524123+1144276,133.17182,11.741002,14.711,0.7079999999999984,2MASS
08525098+1142187,133.212458,11.705211,12.545,0.7790000000000017,2MASS
08525060+1142322,133.210863,11.708972,15.524,0.4510000000000005,2MASS
08524643+1142186,133.193494,11.705188,16.398,0.7430000000000003,2MASS
08524685+1143399,133.195211,11.727768,15.211,0.7559999999999985,2MASS
08525590+1142121,133.232922,11.703366,12.719,0.28200000000000003,2MASS
08524887+1141444,133.20365,11.695686,16.892,0.9210000000000012,2MASS
08525657+1143505,133.235741,11.730708,16.537,1.106,2MASS
08525090+1141150,133.212118,11.687511,13.495,0.3300000000000001,2MASS
08525566+1143554,133.23193600000002,11.732058,15.015999999999998,0.8729999999999993,2MASS
08524708+1143551,133.19620600000002,11.73198,15.617,0.9890000000000008,2MASS
08524724+1143265,133.19686000000002,11.72403,16.133,0.7400000000000002,2MASS
08525192+1142491,133.216361,11.713653,15.612,0.8010000000000002,2MASS
08525331+1142367,133.222128,11.710197,15.19,0.6869999999999994,2MASS
08525487+1142451,133.22863,11.712547,14.217,0.3220000000000009,2MASS
08494331+1148395,132.430475,11.810987,13.376,3.8249999999999993,2MASS
08493952+1148242,132.414678,11.806738,16.034000000000002,0.8930000000000042,2MASS
08494344+1148443,132.43104,11.81233,15.45,3.45,2MASS
08494346+1148386,132.431088,11.810741,9.642,0.2790000000000017,2MASS
08493993+1146339,132.416416,11.77609,16.782,1.3810000000000002,2MASS
08493921+1145500,132.413402,11.763891,16.500999999999998,0.8519999999999968,2MASS
08494249+1145171,132.427043,11.754766,16.698,1.4589999999999996,2MASS
08494140+1147169,132.422507,11.788048,14.086,0.5099999999999998,2MASS
08494319+1145085,132.42996599999998,11.752383,15.488,0.8579999999999988,2MASS
08494307+1147285,132.429461,11.791255,15.21,0.4960000000000005,2MASS
08494523+1145127,132.438494,11.753547,15.912,1.003,2MASS
08494560+1147339,132.44001699999998,11.792761,16.528,1.198999999999998,2MASS
08495607+1146202,132.483625,11.772287,15.389,0.5570000000000004,2MASS
08494892+1145194,132.453844,11.755406,15.919,1.0810000000000013,2MASS
08494896+1148248,132.454024,11.806892,13.683,0.5700000000000003,2MASS
08495999+1147360,132.499973,11.79334,14.69,0.7870000000000008,2MASS
08494597+1145443,132.441553,11.762317,16.41,0.8609999999999989,2MASS
08495001+1145432,132.458395,11.762025,17.144000000000002,1.1800000000000015,2MASS
08495261+1145352,132.46922800000002,11.759799,14.219,0.5160000000000018,2MASS
08495574+1145444,132.48226200000002,11.762354,14.517,0.34500000000000064,2MASS
08501328+1145563,132.555372,11.765663,15.404000000000002,0.7570000000000014,2MASS
08500233+1145090,132.509734,11.752527,14.404000000000002,0.6220000000000017,2MASS
08500022+1148138,132.500945,11.803854,14.765999999999998,0.37099999999999866,2MASS
08500145+1147057,132.50608300000002,11.784933,16.546,0.7039999999999988,2MASS
08500137+1148091,132.505747,11.802553,16.590999999999998,0.7279999999999979,2MASS
08500671+1148116,132.527978,11.803233,14.38,0.3879999999999999,2MASS
08501173+1145317,132.5489,11.758819,17.135,1.0570000000000022,2MASS
08501293+1148399,132.553902,11.81111,16.545,0.8200000000000021,2MASS
08501172+1146590,132.548834,11.783067,14.349,0.5030000000000019,2MASS
08500947+1147380,132.539498,11.793897,15.898,1.0089999999999986,2MASS
08500421+1145403,132.51756899999998,11.7612,15.593,1.0229999999999997,2MASS
08500320+1146034,132.51333799999998,11.767629,16.629,0.7470000000000017,2MASS
